CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score
15201,79,11,927.84,2,4,3,243
15203,26,6,1827.8,3,4,4,344
15204,357,1,316.58,1,1,2,112
15205,85,3,648.8299999999999,2,3,3,233
15206,10,4,420.29999999999995,4,3,2,432
15208,1,6,867.62,4,4,3,443
15210,225,1,331.18,1,1,2,112
15211,60,2,894.4100000000001,2,2,3,223
15212,239,2,88.94999999999999,1,2,1,121
15213,319,3,325.05,1,3,2,132
15214,2,8,1661.44,4,4,4,444
15215,45,6,615.99,3,4,2,342
15216,88,1,96.6,2,1,1,211
15218,11,11,5756.89,4,4,4,444
15219,176,1,305.75,1,1,2,112
15220,52,7,1758.92,2,4,4,244
15221,366,2,114.1,1,2,1,121
15222,319,1,585.0,1,1,2,112
15223,226,3,454.90000000000003,1,3,2,132
15224,358,3,310.48,1,3,2,132
15225,234,1,409.40000000000003,1,1,2,112
15226,311,1,154.41,1,1,1,111
15227,37,5,1219.4,3,3,3,333
15228,66,5,3376.96,2,3,4,234
15230,239,2,429.6,1,2,2,122
15232,113,2,612.06,2,2,2,222
15234,277,1,197.0,1,1,1,111
15235,218,12,2247.51,1,4,4,144
15236,299,1,321.05,1,1,2,112
15237,2,4,1412.32,4,3,3,433
15238,29,5,1056.54,3,3,3,333
15239,10,3,764.34,4,3,3,433
15240,45,7,1685.57,3,4,4,344
15241,67,9,1738.59,2,4,4,244
15243,74,1,316.68,2,1,2,212
15244,65,2,631.57,2,2,2,222
15245,134,3,2515.84,2,3,4,234
15246,238,2,514.15,1,2,2,122
15247,122,1,356.0,2,1,2,212
15249,32,15,6657.36,3,4,4,344
15251,9,15,10327.11,4,4,4,444
15252,36,2,740.78,3,2,3,323
15253,16,6,915.3,4,4,3,443
15254,127,1,300.36,2,1,2,212
15255,67,1,890.85,2,1,3,213
15256,149,1,98.45,1,1,1,111
15257,281,2,232.14999999999998,1,2,1,121
15258,169,2,623.16,1,2,2,122
15260,100,8,1780.77,2,4,4,244
15261,135,1,254.82,2,1,1,211
15262,324,1,178.95000000000002,1,1,1,111
15263,107,1,156.51,2,1,1,211
15264,64,1,393.74,2,1,2,212
15265,151,2,1506.1200000000001,1,2,3,123
15266,338,1,119.3,1,1,1,111
15267,22,5,1717.36,3,3,4,334
15269,24,1,408.8,3,1,2,312
15270,16,9,2298.2,4,4,4,444
15271,7,16,2485.82,4,4,4,444
15272,57,2,721.94,2,2,3,223
15274,4,2,716.57,4,2,3,423
15275,31,2,609.19,3,2,2,322
15276,66,1,135.31,2,1,1,211
15277,47,1,255.89999999999998,3,1,1,311
15279,355,2,277.40999999999997,1,2,1,121
15280,172,1,113.12,1,1,1,111
15281,59,12,2239.9500000000003,2,4,4,244
15286,50,1,240.55,3,1,1,311
15287,22,3,485.24,3,3,2,332
15288,43,5,2306.52,3,3,4,334
15289,29,4,935.1,3,3,3,333
15290,5,21,7803.7699999999995,4,4,4,444
15291,26,20,4596.51,3,4,4,344
15292,201,1,180.94,1,1,1,111
15296,44,10,3610.31,3,4,4,344
15297,10,4,635.04,4,3,2,432
15298,2,14,3774.1,4,4,4,444
15299,67,11,3787.09,2,4,4,244
15300,64,1,496.44,2,1,2,212
15301,51,14,5028.12,2,4,4,244
15303,290,1,574.02,1,1,2,112
15304,61,10,680.3,2,4,3,243
15306,64,3,1174.35,2,3,3,233
15307,96,1,205.3,2,1,1,211
15308,271,2,302.27,1,2,2,122
15311,1,118,59419.340000000004,4,4,4,444
15312,75,5,921.1,2,3,3,233
15313,110,1,52.0,2,1,1,211
15314,199,1,327.97,1,1,2,112
15315,64,3,551.54,2,3,2,232
15316,327,1,165.0,1,1,1,111
15318,4,1,312.62,4,1,2,412
15319,284,1,204.5,1,1,1,111
15320,44,1,267.13,3,1,1,311
15321,49,4,2650.73,3,3,4,334
15322,64,2,602.97,2,2,2,222
15325,104,1,162.29,2,1,1,211
15326,334,1,311.71,1,1,2,112
15327,53,1,208.75,2,1,1,211
15329,35,5,1005.5,3,3,3,333
15330,32,2,714.96,3,2,3,323
15332,366,4,1661.06,1,3,4,134
15333,208,1,1028.56,1,1,3,113
15334,157,3,351.67,1,3,2,132
15335,54,1,173.97,2,1,1,211
15339,66,3,557.57,2,3,2,232
15341,81,1,2020.52,2,1,4,214
15342,116,2,391.76,2,2,2,222
15343,87,1,364.5,2,1,2,212
15344,1,5,476.58,4,3,2,432
15345,35,2,367.69,3,2,2,322
15346,333,1,252.42000000000002,1,1,1,111
15347,366,1,201.60000000000002,1,1,1,111
15348,72,1,158.04,2,1,1,211
15349,158,2,473.81,1,2,2,122
15350,373,1,115.65,1,1,1,111
15351,12,10,1862.14,4,4,4,444
15353,255,2,777.02,1,2,3,123
15355,29,2,277.05,3,2,1,321
15356,31,10,2766.5,3,4,4,344
15358,5,29,8234.8,4,4,4,444
15360,40,1,427.93,3,1,2,312
15361,362,1,418.92,1,1,2,112
15363,241,2,318.05,1,2,2,122
15364,96,2,913.19,2,2,3,223
15365,26,9,1330.45,3,4,3,343
15366,75,2,602.51,2,2,2,222
15367,57,5,1867.69,2,3,4,234
15368,21,1,446.94000000000005,3,1,2,312
15369,144,1,-1592.49,1,1,1,111
15370,41,8,2360.55,3,4,4,344
15372,137,1,2007.3999999999999,2,1,4,214
15373,8,13,2213.11,4,4,4,444
15374,129,1,168.0,2,1,1,211
15376,40,3,1233.3600000000001,3,3,3,333
15379,169,8,3631.8900000000003,1,4,4,144
15380,9,6,1682.3600000000001,4,4,4,444
15381,214,2,596.85,1,2,2,122
15382,15,8,5927.86,4,4,4,444
15384,170,3,635.76,1,3,2,132
15385,40,1,316.88,3,1,2,312
15386,186,1,394.14,1,1,2,112
15388,270,1,140.54,1,1,1,111
15389,172,1,500.0,1,1,2,112
15392,5,5,1515.73,4,3,3,433
15393,16,2,231.86,4,2,1,421
15394,10,4,2183.54,4,3,4,434
15395,326,1,107.45,1,1,1,111
15396,113,1,288.18,2,1,1,211
15397,290,1,94.0,1,1,1,111
15398,16,3,1339.63,4,3,3,433
15399,1,3,815.77,4,3,3,433
15400,92,6,666.7,2,4,3,243
15402,149,2,626.77,1,2,2,122
15405,189,1,349.1,1,1,2,112
15406,18,4,426.61,3,3,2,332
15407,34,4,1056.44,3,3,3,333
15408,264,1,267.18,1,1,1,111
15410,84,8,3450.84,2,4,4,244
15411,26,5,1346.38,3,3,3,333
15412,171,1,190.53,1,1,1,111
15414,10,3,774.9000000000001,4,3,3,433
15415,313,1,572.8100000000001,1,1,2,112
15416,65,5,3974.37,2,3,4,234
15417,85,1,508.8,2,1,2,212
15419,25,1,135.86,3,1,1,311
15421,59,4,950.36,2,3,3,233
15422,323,2,97.7,1,2,1,121
15423,38,1,43.5,3,1,1,311
15424,254,2,383.34,1,2,2,122
15426,19,7,1429.9,3,4,3,343
15427,33,3,1483.14,3,3,3,333
15428,15,1,93.78,4,1,1,411
15429,27,3,364.90000000000003,3,3,2,332
15432,23,1,171.19,3,1,1,311
15433,79,3,417.87,2,3,2,232
15434,8,6,997.48,4,4,3,443
15435,22,1,149.29,3,1,1,311
15436,12,3,1122.53,4,3,3,433
15437,262,1,200.16,1,1,1,111
15438,131,1,156.57999999999998,2,1,1,211
15440,55,3,383.68,2,3,2,232
15442,249,1,594.0,1,1,2,112
15443,2,8,3212.16,4,4,4,444
15444,9,2,1418.26,4,2,3,423
15445,264,1,113.5,1,1,1,111
15447,331,1,155.17,1,1,1,111
15448,313,1,494.64,1,1,2,112
15449,26,5,971.22,3,3,3,333
15450,30,1,429.84,3,1,2,312
15452,30,3,538.73,3,3,2,332
15453,2,7,1388.37,4,4,3,443
15454,362,1,179.1,1,1,1,111
15456,283,3,447.22,1,3,2,132
15457,262,1,237.07,1,1,1,111
15458,25,1,161.64,3,1,1,311
15460,354,1,216.76,1,1,1,111
15462,94,3,234.6,2,3,1,231
15463,29,1,126.14,3,1,1,311
15464,338,1,1048.85,1,1,3,113
15465,20,24,6945.0199999999995,3,4,4,344
15466,85,1,334.53,2,1,2,212
15467,9,4,511.88,4,3,2,432
15468,35,5,438.46,3,3,2,332
15469,43,4,504.5,3,3,2,332
15471,2,1,469.48,4,1,2,412
15472,113,1,371.56,2,1,2,212
15473,14,10,1465.2,4,4,3,443
15475,77,1,454.10999999999996,2,1,2,212
15478,40,2,1441.42,3,2,3,323
15480,116,1,905.5,2,1,3,213
15482,16,16,6568.72,4,4,4,444
15483,161,4,233.81,1,3,1,131
15484,1,5,3563.11,4,3,4,434
15485,30,3,2575.0,3,3,4,334
15488,93,1,91.32000000000001,2,1,1,211
15489,23,4,1090.03,3,3,3,333
15491,95,7,3090.85,2,4,4,244
15492,28,2,659.4599999999999,3,2,3,323
15493,33,7,1967.25,3,4,4,344
15494,21,2,1299.23,3,2,3,323
15497,18,3,1259.7,3,3,3,333
15498,1,35,12396.46,4,4,4,444
15500,8,4,1131.56,4,3,3,433
15502,16,23,5541.46,4,4,4,444
15503,363,1,147.09,1,1,1,111
15504,81,1,52.83,2,1,1,211
15505,53,7,3497.14,2,4,4,244
15506,23,3,979.26,3,3,3,333
15507,172,1,492.36,1,1,2,112
15508,189,6,1000.27,1,4,3,143
15510,331,1,250.0,1,1,1,111
15511,12,5,909.23,4,3,3,433
15512,156,2,121.0,1,2,1,121
15513,31,22,14520.08,3,4,4,344
15514,12,13,2963.19,4,4,4,444
15516,45,3,62.43,3,3,1,331
15517,233,1,267.03,1,1,1,111
15518,64,13,1911.89,2,4,4,244
15520,2,1,343.5,4,1,2,412
15521,36,13,2574.65,3,4,4,344
15522,33,2,398.84,3,2,2,322
15523,84,1,412.01000000000005,2,1,2,212
15524,25,1,440.0,3,1,2,312
15525,2,4,811.02,4,3,3,433
15526,33,2,148.44,3,2,1,321
15527,19,10,2348.82,3,4,4,344
15528,254,1,229.33,1,1,1,111
15529,23,12,3967.78,3,4,4,344
15530,22,4,1502.35,3,3,3,333
15531,8,2,2007.44,4,2,4,424
15532,25,6,1517.08,3,4,3,343
15533,19,5,746.92,3,3,3,333
15535,173,7,459.9,1,4,2,142
15537,163,1,110.92,1,1,1,111
15539,7,1,538.46,4,1,2,412
15540,11,1,213.3,4,1,1,411
15541,114,1,85.13000000000001,2,1,1,211
15543,288,1,127.86,1,1,1,111
15544,9,11,3542.51,4,4,4,444
15545,54,2,292.71999999999997,2,2,1,221
15547,7,14,4954.84,4,4,4,444
15549,77,4,1655.76,2,3,4,234
15550,4,4,575.63,4,3,2,432
15551,37,1,436.06,3,1,2,312
15552,217,1,90.12,1,1,1,111
15553,60,1,437.23,2,1,2,212
15554,278,1,217.2,1,1,1,111
15555,12,20,4758.2,4,4,4,444
15556,24,1,279.77,3,1,1,311
15557,29,1,473.65000000000003,3,1,2,312
15561,12,5,722.74,4,3,3,433
15562,352,1,134.55,1,1,1,111
15563,9,7,1319.69,4,4,3,443
15565,50,2,173.16,3,2,1,321
15567,19,1,186.01,3,1,1,311
15568,3,3,758.29,4,3,3,433
15569,104,5,1375.71,2,3,3,233
15570,7,13,4109.97,4,4,4,444
15571,12,4,650.4300000000001,4,3,3,433
15572,5,7,2552.86,4,4,4,444
15573,32,2,607.45,3,2,2,322
15574,178,4,702.25,1,3,3,133
15576,38,1,940.6700000000001,3,1,3,313
15577,151,3,258.88,1,3,1,131
15578,162,1,127.1,1,1,1,111
15579,69,2,348.6,2,2,2,222
15581,121,14,3429.9700000000003,2,4,4,244
15582,25,3,682.9100000000001,3,3,3,333
15584,24,5,722.61,3,3,3,333
15585,177,1,455.3,1,1,2,112
15587,50,4,913.6800000000001,3,3,3,333
15589,253,4,456.58,1,3,2,132
15590,289,1,-30.19,1,1,1,111
15592,47,1,388.58,3,1,2,312
15593,71,1,199.8,2,1,1,211
15594,16,6,1767.53,4,4,4,444
15596,101,9,1343.34,2,4,3,243
15597,30,2,315.71999999999997,3,2,2,322
15598,35,3,235.68,3,3,1,331
15599,27,2,761.74,3,2,3,323
15601,11,17,6745.36,4,4,4,444
15602,8,15,1083.63,4,4,3,443
15603,79,1,48.480000000000004,2,1,1,211
15604,52,1,216.39,2,1,1,211
15605,36,5,1198.23,3,3,3,333
15606,57,11,2422.64,2,4,4,244
15607,337,1,104.76,1,1,1,111
15608,28,4,1093.68,3,3,3,333
15609,183,2,270.03000000000003,1,2,1,121
15610,52,1,112.46000000000001,2,1,1,211
15611,10,15,1568.39,4,4,3,443
15612,36,2,195.15,3,2,1,321
15615,10,27,10360.04,4,4,4,444
15618,33,5,747.031,3,3,3,333
15619,11,1,336.40000000000003,4,1,2,412
15620,50,6,1524.4,3,4,3,343
15621,4,6,1158.77,4,4,3,443
15622,3,16,3224.53,4,4,4,444
15623,141,1,301.03,2,1,2,212
15624,117,4,588.13,2,3,2,232
15625,100,8,1504.56,2,4,3,243
15626,75,2,675.8,2,2,3,223
15628,5,10,2865.64,4,4,4,444
15630,45,3,1180.4,3,3,3,333
15632,16,10,3147.31,4,4,4,444
15634,17,1,243.55,4,1,1,411
15636,90,2,724.76,2,2,3,223
15637,53,1,223.36,2,1,1,211
15638,301,1,-94.0,1,1,1,111
15639,134,1,425.32,2,1,2,212
15640,4,17,12433.34,4,4,4,444
15641,105,4,1887.2,2,3,4,234
15643,179,6,647.4,1,4,2,142
15644,166,4,813.0,1,3,3,133
15645,19,1,612.01,3,1,2,312
15646,158,4,425.14000000000004,1,3,2,132
15648,204,4,599.9,1,3,2,132
15649,336,2,816.0,1,2,3,123
15651,37,3,646.3,3,3,2,332
15652,91,1,337.74,2,1,2,212
15653,93,2,877.4399999999999,2,2,3,223
15654,9,2,922.53,4,2,3,423
15655,233,2,511.32,1,2,2,122
15656,45,4,748.5,3,3,3,333
15657,23,1,30.0,3,1,1,311
15658,190,8,958.9,1,4,3,143
15659,44,1,306.45,3,1,2,312
15660,25,12,1552.01,3,4,3,343
15661,317,2,309.8,1,2,2,122
15663,106,1,138.14,2,1,1,211
15664,51,2,358.63,2,2,2,222
15665,168,2,2242.01,1,2,4,124
15667,40,1,301.32,3,1,2,312
15668,218,1,76.32000000000001,1,1,1,111
15669,40,5,677.69,3,3,3,333
15670,297,1,173.05,1,1,1,111
15671,19,10,2635.4900000000002,3,4,4,344
15673,88,4,2881.02,2,3,4,234
15674,73,8,1744.02,2,4,4,244
15675,81,3,323.69,2,3,2,232
15676,9,5,3324.09,4,3,4,434
15677,49,1,657.23,3,1,3,313
15678,53,1,352.7,2,1,2,212
15679,24,4,781.28,3,3,3,333
15680,9,3,1333.68,4,3,3,433
15681,18,6,946.36,3,4,3,343
15683,117,1,193.75,2,1,1,211
15687,9,11,2981.5,4,4,4,444
15689,120,2,254.1,2,2,1,221
15690,4,2,239.76,4,2,1,421
15691,252,1,136.8,1,1,1,111
15692,28,1,191.04,3,1,1,311
15694,1,15,6423.6,4,4,4,444
15695,267,2,409.98,1,2,2,122
15696,33,12,2644.46,3,4,4,344
15699,18,1,309.65,3,1,2,312
15700,172,3,664.03,1,3,3,133
15701,2,4,1542.14,4,3,3,433
15703,265,1,211.5,1,1,1,111
15704,140,4,2293.62,2,3,4,234
15705,201,1,143.1,1,1,1,111
15706,60,7,1001.8100000000001,2,4,3,243
15707,35,4,945.58,3,3,3,333
15708,41,11,3329.7200000000003,3,4,4,344
15709,284,1,133.25,1,1,1,111
15712,9,5,1072.3600000000001,4,3,3,433
15713,143,3,346.75,2,3,2,232
15714,12,2,330.88,4,2,2,422
15716,146,4,1118.81,1,3,3,133
15717,234,1,150.3,1,1,1,111
15719,33,14,5043.96,3,4,4,344
15720,24,1,598.73,3,1,2,312
15721,12,1,507.08,4,1,2,412
15722,36,6,2181.21,3,4,4,344
15723,365,1,203.1,1,1,1,111
15724,201,3,212.3,1,3,1,131
15725,15,1,415.25,4,1,2,412
15727,17,7,5178.96,4,4,4,444
15728,49,1,-134.8,3,1,1,311
15729,198,2,62.0,1,2,1,121
15730,66,4,1108.38,2,3,3,233
15732,212,2,294.12,1,2,2,122
15733,283,1,162.3,1,1,1,111
15734,115,2,1339.45,2,2,3,223
15737,15,12,1121.21,4,4,3,443
15738,19,19,4788.77,3,4,4,344
15739,66,1,449.12,2,1,2,212
15740,49,1,154.88,3,1,1,311
15743,16,4,784.46,4,3,3,433
15744,78,1,34.8,2,1,1,211
15745,9,6,1071.24,4,4,3,443
15746,134,2,182.96,2,2,1,221
15747,13,3,974.04,4,3,3,433
15748,40,1,149.31,3,1,1,311
15749,235,4,21535.9,1,3,4,134
15750,3,9,2451.23,4,4,4,444
15752,40,8,2628.93,3,4,4,344
15753,305,1,79.2,1,1,1,111
15754,51,4,455.67,2,3,2,232
15755,1,8,2318.88,4,4,4,444
15756,61,4,532.96,2,3,2,232
15757,66,2,714.42,2,2,3,223
15758,25,1,205.25,3,1,1,311
15759,218,3,253.04,1,3,1,131
15762,65,2,583.75,2,2,2,222
15763,32,3,1048.67,3,3,3,333
15764,81,10,3245.47,2,4,4,244
15766,64,1,315.06,2,1,2,212
15768,116,4,581.8299999999999,2,3,2,232
15769,7,29,51823.72,4,4,4,444
15773,6,1,635.6800000000001,4,1,2,412
15774,69,1,270.8,2,1,1,211
15775,245,1,104.9,1,1,1,111
15776,133,1,241.62,2,1,1,211
15777,241,5,1021.61,1,3,3,133
15780,184,3,475.28000000000003,1,3,2,132
15781,25,4,333.56,3,3,2,332
15782,10,4,2593.94,4,3,4,434
15783,11,1,246.3,4,1,1,411
15785,30,8,2303.75,3,4,4,344
15786,44,5,4834.2,3,3,4,334
15787,26,3,948.05,3,3,3,333
15789,358,1,351.3,1,1,2,112
15790,10,1,220.85,4,1,1,411
15791,44,3,1604.44,3,3,3,333
15793,9,4,948.96,4,3,3,433
15795,150,1,610.01,1,1,2,112
15796,1,10,2666.61,4,4,4,444
15797,113,4,2207.4,2,3,4,234
15799,76,3,884.14,2,3,3,233
15800,107,2,699.08,2,2,3,223
15801,46,4,1042.19,3,3,3,333
15802,143,3,-451.42,2,3,1,231
15803,51,1,415.82000000000005,2,1,2,212
15804,1,19,3848.55,4,4,4,444
15805,23,20,5452.17,3,4,4,344
15806,46,3,784.58,3,3,3,333
15807,50,3,903.9,3,3,3,333
15808,306,5,3724.77,1,3,4,134
15809,36,6,399.21,3,4,2,342
15810,79,7,1145.43,2,4,3,243
15811,17,9,2171.32,4,4,4,444
15812,107,5,1801.14,2,3,4,234
15813,208,2,1303.9099999999999,1,2,3,123
15814,3,6,1842.73,4,4,4,444
15815,64,5,2100.6,2,3,4,234
15819,49,4,1905.45,3,3,4,334
15820,320,1,206.98,1,1,1,111
15821,44,2,570.96,3,2,2,322
15822,3,2,885.47,4,2,3,423
15823,337,2,-840.76,1,2,1,121
15825,172,1,532.94,1,1,2,112
15826,51,4,1649.3600000000001,2,3,4,234
15827,73,20,1641.48,2,4,4,244
15829,99,2,636.14,2,2,2,222
15830,29,2,547.7,3,2,2,322
15831,58,4,747.76,2,3,3,233
15832,254,1,836.79,1,1,3,113
15834,70,6,2084.9,2,4,4,244
15835,44,4,954.09,3,3,3,333
15836,45,2,117.47,3,2,1,321
15837,65,1,391.98,2,1,2,212
15838,11,21,33350.76,4,4,4,444
15839,25,5,1020.74,3,3,3,333
15840,59,3,345.66,2,3,2,232
15841,64,6,1209.1,2,4,3,243
15843,304,1,118.95000000000002,1,1,1,111
15844,46,1,130.73999999999998,3,1,1,311
15845,18,10,3650.87,3,4,4,344
15847,38,2,389.27,3,2,2,322
15850,19,2,238.85,3,2,1,321
15852,187,2,160.71,1,2,1,121
15853,52,1,110.8,2,1,1,211
15854,4,12,2974.65,4,4,4,444
15855,137,5,712.24,2,3,3,233
15856,4,31,16173.67,4,4,4,444
15857,19,1,297.0,3,1,2,312
15858,16,5,1438.85,4,3,3,433
15860,41,8,977.21,3,4,3,343
15861,12,9,3000.36,4,4,4,444
15862,8,4,832.88,4,3,3,433
15863,26,2,68.84,3,2,1,321
15864,22,8,1769.7800000000002,3,4,4,344
15865,41,3,895.13,3,3,3,333
15866,101,1,230.53,2,1,1,211
15867,5,16,3797.79,4,4,4,444
15869,277,2,149.64,1,2,1,121
15870,33,1,354.09000000000003,3,1,2,312
15872,15,2,360.93,4,2,2,422
15874,63,9,4330.67,2,4,4,244
15877,2,3,440.78,4,3,2,432
15880,369,2,313.28000000000003,1,2,2,122
15881,312,8,438.24,1,4,2,142
15882,199,5,495.36,1,3,2,132
15883,2,2,396.48,4,2,2,422
15885,93,3,379.35,2,3,2,232
15886,60,1,181.09,2,1,1,211
15888,80,2,141.27,2,2,1,221
15889,157,2,446.87,1,2,2,122
15891,227,1,524.52,1,1,2,112
15894,253,2,263.55,1,2,1,121
15895,150,1,179.17,1,1,1,111
15897,194,2,222.05,1,2,1,121
15898,1,6,1384.68,4,4,3,443
15899,369,1,56.25,1,1,1,111
15900,24,1,351.11,3,1,2,312
15901,17,3,363.88,4,3,2,432
15903,10,8,5126.34,4,4,4,444
15904,8,1,164.68,4,1,1,411
15906,20,8,1521.79,3,4,3,343
15907,4,3,967.45,4,3,3,433
15909,174,1,191.94,1,1,1,111
15910,1,8,1232.18,4,4,3,443
15912,178,2,264.62,1,2,1,121
15916,16,10,1491.24,4,4,3,443
15917,248,1,123.1,1,1,1,111
15918,191,2,334.23,1,2,2,122
15919,20,2,639.89,3,2,2,322
15920,154,4,167.5,1,3,1,131
15921,173,1,336.03000000000003,1,1,2,112
15922,372,2,363.6,1,2,2,122
15923,373,1,127.08,1,1,1,111
15925,194,1,207.15,1,1,1,111
15930,67,1,426.63,2,1,2,212
15932,4,11,2461.85,4,4,4,444
15933,21,3,1107.46,3,3,3,333
15935,239,2,416.86,1,2,2,122
15937,64,1,145.35,2,1,1,211
15938,112,5,404.58,2,3,2,232
15939,90,16,6102.26,2,4,4,244
15940,311,2,31.799999999999997,1,2,1,121
15942,134,1,337.44,2,1,2,212
15944,277,1,325.1,1,1,2,112
15945,365,1,181.0,1,1,1,111
15947,83,1,1708.24,2,1,4,214
15948,8,2,955.24,4,2,3,423
15949,17,2,364.72,4,2,2,422
15950,2,5,1705.26,4,3,4,434
15951,1,3,669.57,4,3,3,433
15952,34,4,806.57,3,3,3,333
15953,15,10,1634.53,4,4,4,444
15955,24,16,4389.81,3,4,4,344
15957,32,1,428.89,3,1,2,312
15958,74,1,104.35,2,1,1,211
15963,20,2,470.76,3,2,2,322
15965,17,4,845.64,4,3,3,433
15967,23,2,418.83,3,2,2,322
15969,3,4,582.9,4,3,2,432
15970,304,1,314.1,1,1,2,112
15971,18,12,4199.85,3,4,4,344
15973,236,3,99.77000000000002,1,3,1,131
15974,39,8,3429.55,3,4,4,344
15975,84,1,371.01,2,1,2,212
15976,165,2,430.94,1,2,2,122
15977,17,2,1054.73,4,2,3,423
15978,77,1,1098.78,2,1,3,213
15980,89,3,2398.86,2,3,4,234
15981,25,8,3408.48,3,4,4,344
15983,22,4,1475.02,3,3,3,333
15984,3,11,2816.97,4,4,4,444
15985,123,3,1037.42,2,3,3,233
15986,30,1,168.12,3,1,1,311
15987,12,7,1451.28,4,4,3,443
15988,19,1,158.03,3,1,1,311
15990,44,2,792.11,3,2,3,323
15992,4,1,41.989999999999995,4,1,1,411
15993,9,10,2756.82,4,4,4,444
15994,55,1,427.07,2,1,2,212
15996,88,7,1044.78,2,4,3,243
15998,37,6,3084.17,3,4,4,344
16000,3,3,12393.7,4,3,4,434
16003,30,5,2735.37,3,3,4,334
16005,12,4,615.39,4,3,2,432
16006,211,1,101.4,1,1,1,111
16007,48,4,1701.94,3,3,4,334
16008,24,3,478.78,3,3,2,332
16009,22,4,992.71,3,3,3,333
16010,246,3,407.5,1,3,2,132
16011,8,16,3362.71,4,4,4,444
16012,35,3,1415.29,3,3,3,333
16013,4,54,33366.25,4,4,4,444
16014,36,4,653.13,3,3,3,333
16015,4,4,690.54,4,3,3,433
16016,3,10,1483.31,4,4,3,443
16017,47,1,211.88,3,1,1,311
16018,39,2,408.90000000000003,3,2,2,322
16019,2,10,3450.2400000000002,4,4,4,444
16020,17,3,851.01,4,3,3,433
16022,260,1,628.28,1,1,2,112
16023,46,3,719.81,3,3,3,333
16024,12,1,251.24,4,1,1,411
16025,30,1,439.65999999999997,3,1,2,312
16026,43,1,236.09,3,1,1,311
16027,92,7,852.12,2,4,3,243
16029,39,76,50992.61,3,4,4,344
16030,310,1,331.24,1,1,2,112
16031,92,2,548.94,2,2,2,222
16033,6,27,8727.61,4,4,4,444
16034,196,3,437.7,1,3,2,132
16036,87,2,758.92,2,2,3,223
16037,270,3,855.02,1,3,3,133
16038,8,4,454.33000000000004,4,3,2,432
16040,65,3,1313.55,2,3,3,233
16041,31,3,3166.4,3,3,4,334
16042,22,7,1147.37,3,4,3,343
16043,38,4,773.99,3,3,3,333
16045,120,4,1340.7,2,3,3,233
16048,86,3,243.69000000000003,2,3,1,231
16049,40,3,1111.79,3,3,3,333
16050,174,1,137.9,1,1,1,111
16052,54,1,362.06,2,1,2,212
16053,33,2,1511.95,3,2,3,323
16054,145,1,783.9,1,1,3,113
16055,221,1,134.8,1,1,1,111
16056,45,1,664.85,3,1,3,313
16057,4,10,2140.2200000000003,4,4,4,444
16059,66,6,1459.8600000000001,2,4,3,243
16061,269,1,-29.95,1,1,1,111
16062,10,4,1153.62,4,3,3,433
16063,260,1,335.32,1,1,2,112
16065,365,1,372.09,1,1,2,112
16066,17,5,1521.87,4,3,3,433
16070,22,2,852.15,3,2,3,323
16071,45,1,326.24,3,1,2,312
16072,288,1,584.3199999999999,1,1,2,112
16073,292,2,94.35,1,2,1,121
16076,3,11,2173.53,4,4,4,444
16078,284,1,79.2,1,1,1,111
16079,17,3,1352.0,4,3,3,433
16080,82,3,176.6,2,3,1,231
16081,56,5,2806.9,2,3,4,234
16083,101,2,1317.62,2,2,3,223
16084,299,1,436.18,1,1,2,112
16085,23,5,981.51,3,3,3,333
16086,59,6,1119.31,2,4,3,243
16091,155,2,315.06,1,2,2,122
16092,99,5,779.36,2,3,3,233
16093,107,1,17.0,2,1,1,211
16094,12,6,1041.83,4,4,3,443
16096,264,1,320.62,1,1,2,112
16097,240,1,185.04999999999998,1,1,1,111
16098,88,7,2005.63,2,4,4,244
16099,50,3,731.9,3,3,3,333
16101,9,3,1245.96,4,3,3,433
16102,42,3,1842.14,3,3,4,334
16103,7,6,1429.64,4,4,3,443
16104,62,1,302.36,2,1,2,212
16105,249,1,336.96,1,1,2,112
16106,66,1,108.38,2,1,1,211
16107,18,7,3204.1600000000003,3,4,4,344
16108,85,2,816.1,2,2,3,223
16109,219,2,611.88,1,2,2,122
16110,45,3,1337.48,3,3,3,333
16112,143,4,195.73999999999998,2,3,1,231
16113,183,1,161.38,1,1,1,111
16114,171,1,135.75000000000003,1,1,1,111
16115,10,8,1667.97,4,4,4,444
16116,206,2,592.88,1,2,2,122
16117,190,1,232.21,1,1,1,111
16119,8,2,423.36,4,2,2,422
16120,59,5,1294.14,2,3,3,233
16121,57,2,867.11,2,2,3,223
16122,73,4,684.4200000000001,2,3,3,233
16123,52,1,307.78,2,1,2,212
16124,316,2,187.15,1,2,1,121
16125,367,1,289.35,1,1,1,111
16126,29,4,6287.77,3,3,4,334
16127,39,1,656.25,3,1,3,313
16128,18,5,1880.22,3,3,4,334
16131,52,6,3506.54,2,4,4,244
16133,4,46,14305.66,4,4,4,444
16134,22,3,603.69,3,3,2,332
16135,263,1,517.55,1,1,2,112
16136,60,3,709.38,2,3,3,233
16138,368,1,-7.95,1,1,1,111
16139,19,3,635.41,3,3,2,332
16140,53,4,703.77,2,3,3,233
16141,88,1,620.4,2,1,2,212
16142,250,1,535.34,1,1,2,112
16143,3,7,2419.84,4,4,4,444
16144,247,1,175.2,1,1,1,111
16145,9,18,3741.98,4,4,4,444
16146,157,3,734.13,1,3,3,133
16147,134,1,375.0,2,1,2,212
